住所,法人名,更新日時,法人番号,法人種別,法人名(カナ),Twitter,Facebook,Instagram,創業年,紹介文,アイコン,事業概要,代表者名,取扱商品,営業品目,従業員数,採用予定,特許情報,背景画像,表彰情報,電話番号,代表の写真,取引先業種,設備と技術,設立年月日,企業規模詳細,キャッチコピー,企業紹介画像①,企業紹介画像②,企業紹介画像③,届出・認定情報,セールスポイント,企業ホームページ,店舗・事業所情報,主な商品・サービス,他社との連携を考える事業,特許,紹介の画像
大阪府堺市堺区熊野町西３丁２番２号,株式会社八風,2022-09-27T07:00:10.084+00:00,3120101023620,,ハップウ,,,,,,,,,,76,,,,,,,,,,,,,,,,,【SDGsについて、現在取り組んでいること】今はまだSDGｓを知ったばかりで、取り組みたい事をこれから勉強し取り組んで行きたいと思っております【今後取り組みたいこと】今はまだSDGｓを知ったばかりで、取り組みたい事をこれから勉強し取り組んで行きたいと思っております。,https://r.gnavi.co.jp/c408400/,[],,,,
大阪府堺市西区浜寺諏訪森町中２丁１７０番３－１０２号,株式会社シャイニング,2021-04-20T15:00:00.000Z,3120101023629,301,シャイニング,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市中区東八田３７２番地,株式会社西田,2015-11-19T15:00:00.000Z,3120101023637,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区中向陽町１丁１番９号,株式会社ＪＣＰ,2022-11-04T06:48:40.751+00:00,3120101023645,,,,,,,,,重防食塗料販売及び塗装工事（重防食）,,,I,5人,,,,,,,,,,,,,,,,,,[],,,,
大阪府堺市美原区阿弥４７０番地７,株式会社加賀,2015-11-19T15:00:00.000Z,3120101023661,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市東区南野田２７８番地,株式会社ＤＭＤ,2019-11-25T15:00:00.000Z,3120101023678,301,ディーエムディー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市西区菱木１丁２３３６番地１０,株式会社カーステージフラップ,2020-02-04T15:00:00.000Z,3120101023694,301,カーステージフラップ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
堺市中区大野芝240-1,ティーエムエンジニアリング株式会社,2022-07-07T04:41:06.223+00:00,3120101023711,,,,,,,,,"プラント架構、ダクト、タンク、架台、階段、手摺、フレーム、製缶、鋼構造物製作、建築金物
",中辻　一明,,,,,,,,,,,,,,,,,,,,,[],,,,
大阪府堺市中区深井畑山町２５０３番地１,株式会社樫原自動車,2019-09-24T15:00:00.000Z,3120101023728,301,カシハラジドウシャ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市中区深井清水町３５４１番地阪和第６ビル３－Ａ,株式会社ＮＥＸＴ,2015-11-19T15:00:00.000Z,3120101023744,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市西区菱木４丁１８８３番地１,株式会社陳原組,2018-04-11T15:00:00.000Z,3120101023777,301,ジンバラグミ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市北区奥本町１丁７９番地８,株式会社栄信,2015-11-19T15:00:00.000Z,3120101023785,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市西区鳳西町１丁６９番地１０,株式会社ヒューマケアサービス,2015-11-19T15:00:00.000Z,3120101023810,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区楠町４丁４番１７－３０１号,株式会社ホームサービス陣,2018-11-27T15:00:00.000Z,3120101023827,301,ホームサービスジン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区三宝町６丁３２０番地１,株式会社佐藤産業,2022-10-03T08:03:10.998+00:00,3120101023843,,サトウサンギョウ,,,,,,,,,,I,,,特許 3件（塗装用ローラー、及びこれを用いた塗装器具、並びに塗装器具を用いた塗装面の形成方法 / 塗装用刷毛立具、及び塗装用刷毛立具の製造方法 / 塗装用刷毛の支持具） 意匠 3件（塗材吹付け具 / 塗装用刷毛立具 / 塗装用刷毛支持具）,,,,,,,,,,,,,,,http://www.satohsan.com/,[],,,,
大阪府堺市北区北花田町４丁１０５番１１,株式会社ライフデザイン,2015-11-19T15:00:00.000Z,3120101023851,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市西区山田１丁１１９６番地２９,株式会社アビィ・ロード,2020-07-12T15:00:00.000Z,3120101023868,301,アビィロード,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区南田出井町１丁３番２号,株式会社ＭＥＴＡＬＥＡＤ,2015-11-19T15:00:00.000Z,3120101023876,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市西区鳳中町５丁１７８番地,株式会社北口マネジメントシステム,2020-04-27T15:00:00.000Z,3120101023892,301,キタグチマネジメントシステム,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市北区新金岡町４丁３番６－１０１号,株式会社トレンド関西,2015-11-19T15:00:00.000Z,3120101023901,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市西区上野芝町８丁１８番４号,株式会社一輝,2019-05-19T15:00:00.000Z,3120101023934,301,イッキ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市美原区南余部７２番１７,株式会社ＳＵＧＯＩ,2023-09-10T20:10:38.506+09:00,3120101023950,,スゴイ,,,,2007,"米国の大手ECモール eBay 及び Etsy、自社Web storeである https://takaramon.com/ で珪藻土焼鳥コンロや和包丁など日本の伝統商品を販売。
【経営理念】 ～ 和文化を世界へ、西洋文化を日本へ（挑戦・行動・開拓精神）
・海外の日本ファンに確かな商品サービスをお届けする
・西洋の良質な商品サービスを日本国内へ紹介導入する",,,東 雅之,,,,,,,,050-3590-3586,,,,2007-09-04,,和文化を世界へ、西洋文化を日本へ,,,,,,https://sugoi.co.jp,[],,,,
大阪府堺市美原区丹上１９３番地,株式会社テクノ関西,2021-05-13T15:00:00.000Z,3120101023959,301,テクノカンサイ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市北区北長尾町８丁１番地２３すばるビル５Ｆ,株式会社サクラ歯研,2021-11-23T18:38:45.414+00:00,3120101023967,,サクラシケン,,,,,,,歯科医院様から歯型を受けとり、それにあわせた詰め物（インレー）、被せ物（クラウン）、入れ歯（デンチャー）などを資格を持った歯科技工士が作製しております。,越智　章,歯科補綴物,,50人,,,,,072-254-0026,,歯科医院,最新のＣＡＤ/ＣＡＭシステムと資格を持った技工士が長年にわたり伝えてきた技法。,,,,,,,,ＣＡＤ/ＣＡＭシステムにより、口腔内のスキャンデータからの補綴の作製。 今まで伝わってきた日本の技工士ならではの1つずつ手作業で作製された補綴。 どちらにも対応させていただきます。,,,保険で認可されているメタルの補綴物及び自費診療で使用されるジルコニアやセラミック、インプラントと義歯やプレートなど。,,,
大阪府堺市堺区三宝町２丁１５０番地１ブランズ堺七道８０４号,株式会社アースホーム,2015-11-19T15:00:00.000Z,3120101023991,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市南区檜尾１９番地１,株式会社ケイユウホーム,2020-10-14T15:00:00.000Z,3120101024024,301,ケイユウホーム,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区一条通１１番７号,株式会社Ｔ・Ｙメディカル,2020-01-08T15:00:00.000Z,3120101024032,301,ティーワイメディカル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市東区日置荘北町１丁８番３３号,株式会社達商事,2015-11-19T15:00:00.000Z,3120101024049,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市中区深井清水町３６０４番地１００,株式会社ミクニハウジング・サプライヤー,2015-11-19T15:00:00.000Z,3120101024065,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区遠里小野町２丁３番２５号,株式会社マノサリー,2020-12-16T15:00:00.000Z,3120101024107,301,マノサリー,,,,,,,,,,,,,特許 1件（美容具）,,,,,,,,,,,,,,,,,,,,
大阪府堺市北区蔵前町１丁１１番１０－４０１号,株式会社櫻木オートサービス,2015-11-19T15:00:00.000Z,3120101024115,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市西区浜寺船尾町西４丁５４３番地１,株式会社バイオレット,2015-11-19T15:00:00.000Z,3120101024123,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市美原区南余部２６９番地の６,株式会社ケイズパーク,2018-10-02T15:00:00.000Z,3120101024148,301,ケイズパーク,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区海山町１丁７番地２（１４０４号）,タキオン株式会社,2015-11-19T15:00:00.000Z,3120101024156,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市北区北花田町４丁１０７番地９,株式会社クルーズ,2018-04-25T15:00:00.000Z,3120101024164,301,クルーズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市南区野々井７９２番地１,ＳＵＮタツミ株式会社,2015-11-19T15:00:00.000Z,3120101024180,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市南区和田２７４番地２,株式会社笠谷工業,2015-11-19T15:00:00.000Z,3120101024189,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市西区鳳南町３丁１９９番地１２０,株式会社ＡＳＡＨＩ,2017-11-27T15:00:00.000Z,3120101024197,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市南区小代４０番地,株式会社大仲管財,2021-07-04T15:00:00.000Z,3120101024206,301,オオナカカンザイ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市北区八下北４番２２号,株式会社ＪＣＲ,2020-06-18T15:00:00.000Z,3120101024214,301,ジェイシーアール,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市南区三原台１丁２番３号,アイノス株式会社,2015-11-19T15:00:00.000Z,3120101024222,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市北区東雲東町３丁６番２０号リンショウマンション２０５号,株式会社トライネット,2015-11-19T15:00:00.000Z,3120101024230,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市北区常磐町３丁１５番７－１０１号,株式会社Ｋ．Ｋ．Ｋ,2015-11-19T15:00:00.000Z,3120101024239,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市北区新堀町１丁３９番５号,サウスねっと株式会社,2015-11-19T15:00:00.000Z,3120101024288,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市中区福田６４４－３－９０４,株式会社コーエーメタル,2018-06-11T15:00:00.000Z,3120101024313,301,コーエーメタル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市中区深阪２３７６番地２,株式会社トレイドプラン,2015-11-19T15:00:00.000Z,3120101024321,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市南区高尾１丁３２２番地,株式会社亘容設備,2021-01-17T15:00:00.000Z,3120101024354,301,コウヨウセツビ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区大浜南町２丁７番５号,株式会社リブライズホーム,2021-12-11T05:04:01.824+00:00,3120101024370,,,,,,,,,"不動産売買・仲介・賃貸・管理・リフォーム
分譲住宅企画・設計・施工・販売
不動産に関するコンサルタント
建築・土木の請負業
損害保険代理業",藤田　耕司,,6812,,,,,,072-238-9911　　,,,,2008-04-03,,,,,,,,http://www.liverise-home.jp/,[],,,,
大阪府堺市南区栂１８８番地１,株式会社ナチュレ,2020-03-30T15:00:00.000Z,3120101024379,301,ナチュレ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区中田出井町３丁３番６号,株式会社ＣＡＮエンタープライズ,2015-11-19T15:00:00.000Z,3120101024404,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区材木町西２丁１番１５号－１２０,株式会社えこ２１,2016-04-25T15:00:00.000Z,3120101024412,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市北区蔵前町１４９２番地１デュオス北花田１１１３号,株式会社エムズグローバルコーポレーション,2015-11-19T15:00:00.000Z,3120101024420,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区向陵西町１丁５番５－３０５号,株式会社アクエンス,2018-10-24T15:00:00.000Z,3120101024437,301,アクエンス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市南区御池台１丁３２番６号,中村企業株式会社,2018-05-22T15:00:00.000Z,3120101024453,301,ナカムラキギョウ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区三条通６番２０号－１０３,ノーステンプル株式会社,2015-11-19T15:00:00.000Z,3120101024478,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市南区高尾１丁３５８番地２,株式会社Ｓｈｉｎｅ　Ｐｒｏｓｐｅｒ,2020-03-24T15:00:00.000Z,3120101024486,301,シャインプロスパー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区南清水町１丁７番３号,株式会社ミナミ,2015-11-19T15:00:00.000Z,3120101024536,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市中区堀上町１５１番地４,株式会社ネクスト・ワン,2019-06-20T15:00:00.000Z,3120101024544,301,ネクストワン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区向陵中町４丁４番３号,豊興フーズ株式会社,2015-11-19T15:00:00.000Z,3120101024552,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市北区北花田町３丁２０番地２,株式会社ビック・ウエスト,2015-11-19T15:00:00.000Z,3120101024577,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市西区浜寺元町６丁８９４番地１旭ハイム浜寺２０２号,株式会社Ｔ’Ｚ　ＢＲＡＶＥ,2015-11-19T15:00:00.000Z,3120101024585,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市東区日置荘北町１丁３１番９号,株式会社上進商会,2015-11-19T15:00:00.000Z,3120101024593,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市中区深井清水町３９２０番地,株式会社丸大,2020-05-11T15:00:00.000Z,3120101024635,301,マルダイ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区宿院町東１丁１番２７号,共伸ホールディングス株式会社,2018-08-09T15:00:00.000Z,3120101024651,301,キョウシンホールディングス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市東区北野田６１０番２８号,株式会社ディスカウンター,2015-11-19T15:00:00.000Z,3120101024684,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区海山町１丁７番地２（７０１号）,株式会社佐田通信,2015-11-19T15:00:00.000Z,3120101024718,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市南区深阪南３３０番地４２,株式会社ａｂｏｖｅ,2018-09-27T15:00:00.000Z,3120101024726,301,アボブ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市東区日置荘北町３丁２１番３７号,株式会社ニシノ,2015-11-19T15:00:00.000Z,3120101024734,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市中区深井畑山町３３８番地５,株式会社ロジ・ギア,2015-11-19T15:00:00.000Z,3120101024767,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区霞ヶ丘町１丁２番２０号,株式会社グッドリフォーム,2015-11-19T15:00:00.000Z,3120101024775,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市東区日置荘原寺町２９番７,株式会社英斗,2018-10-17T15:00:00.000Z,3120101024783,301,エイト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市西区鳳中町１丁１２－９北田マンション２０３号,株式会社宝,2015-11-19T15:00:00.000Z,3120101024791,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区神明町西１丁１番１号,株式会社雅サポートシステム,2015-11-19T15:00:00.000Z,3120101024800,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市北区百舌鳥梅町１丁４番地１２,株式会社ケア・ライフハーモニー堺,2022-10-05T09:24:25.292+00:00,3120101024809,,ケアライフハーモニーサカイ,,,,,,,,,,P,,,,,,,,,,,,,,,,,,http://www.life-harmony.jp/,[],,,,
大阪府堺市堺区車之町東３丁１番１１号,三協商事株式会社,2018-05-09T15:00:00.000Z,3120101024817,301,サンキョウショウジ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市中区毛穴町９７番地,株式会社サークルＫサンクス大阪,2015-11-19T15:00:00.000Z,3120101024825,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市南区若松台３丁３番１４号,株式会社ニーズ,2020-04-13T15:00:00.000Z,3120101025526,301,ニーズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区市之町東６丁２番３１－１１０１号,株式会社水希,2015-11-19T15:00:00.000Z,3120101027340,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市美原区多治井１２１番地４,株式会社エヌ・ティコーポレーションミハラ,2015-11-19T15:00:00.000Z,3120101027514,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区中之町西１丁１番１０号堀ビル４階,株式会社ディーエープラニング,2019-08-29T15:00:00.000Z,3120101027613,301,ディーエープラニング,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市西区上野芝町２丁６番２６号,株式会社Ｔ．Ａオートサービス,2015-11-19T15:00:00.000Z,3120101027662,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市北区中長尾町４丁５番３－４０４号,株式会社ビーズプラン,2020-11-17T15:00:00.000Z,3120101027670,301,ビーズプラン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区錦之町西１丁１番２６－３０１号,株式会社ヴィクトリー,2015-11-19T15:00:00.000Z,3120101027695,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市南区岩室１４２番地の１１,株式会社華祥コーポレーション,2015-11-19T15:00:00.000Z,3120101027720,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区石津町４丁３番２９号,株式会社リーフ給水システム,2018-05-10T15:00:00.000Z,3120101027761,301,リーフキュウスイシステム,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市北区北長尾町５丁６番２号,株式会社佑來,2015-11-19T15:00:00.000Z,3120101027778,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市北区新堀町２丁１２６番地６レスタージュ北花田４１５号,株式会社アルドランド,2020-04-07T15:00:00.000Z,3120101027794,301,アルドランド,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市南区片蔵６７７番地４,株式会社片山ケアプランセンター,2018-05-10T15:00:00.000Z,3120101027803,301,カタヤマケアプランセンター,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
